sample	I	II	III	IV	V	VI	VII	VIII	IX	meca	Ia	IIa	IIb	IIIa	IVa	IVb	IVc	IVd	IVg	IVh
SRR14016944	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
adtqj	False	False	False	True	False	False	False	False	False	True	False	False	False	False	True	False	False	False	False	False
ERR2309572	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
GCA_0101486751	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True
GCA_0101729751	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
GCA_0101446451	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False
SRR18339378	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR13995408	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
adpxa	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
adtve	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR14016835	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
adtrb	False	False	False	True	False	False	False	False	False	True	False	False	False	False	True	False	False	False	False	False
GCA_0101612151	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
acvgo	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR14017008	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR14017162	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR13995460	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
acvcg	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
GCA_0101727551	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False
ERR5083359	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False
adqel	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
GCA_0101453451	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
GCA_0101678951	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR18339437	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR13995978	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR14017225	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
adtur	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
GCA_0101455651	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False
GCA_0101437551	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False
SRR13995687	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
GCA_0101473251	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR13995980	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
GCA_0101369851	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR13995945	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR18339419	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
acvha	False	False	False	True	False	False	False	False	False	True	False	False	False	False	True	False	False	False	False	False
GCA_0101627751	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR14016931	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
abkvq	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR18339399	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
adpwq	False	False	False	True	False	False	False	False	False	True	False	False	False	False	True	False	False	False	False	False
GCA_0101386751	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
GCA_0101703751	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
GCA_0101655551	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR14017237	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
GCA_0101439951	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR14016808	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR14017031	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
acvak	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR14016825	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
adtux	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR13995743	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR13996042	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR14016684	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
GCA_0101441051	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False
SRR13995580	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR13996007	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR14017185	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR13995975	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
adqeu	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
GCA_0101580551	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
ERR1904139	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
adqdd	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
GCA_0101507351	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True
GCA_0101696351	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
ERR1753489	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR14017014	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR14016823	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR13995459	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR14017165	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
ERR5060294	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
GCA_0101671951	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
ERR2309540	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
ERR1904096	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
GCA_0101402051	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR14017194	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
adtty	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
adtqq	False	False	False	True	False	False	False	False	False	True	False	False	False	False	True	False	False	False	False	False
GCA_0101395951	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False
SRR18339377	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
GCA_0101684851	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
acvbl	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
adtvx	False	False	False	True	False	False	False	False	False	True	False	False	False	False	True	False	False	False	False	False
ERR1753499	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
adqfg	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR13995500	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
GCA_0101544051	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False
SRR13995681	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR13995946	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR14016773	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
GCA_0101457351	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
GCA_0101624951	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR13995616	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
ERR5083341	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
adpwi	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	False
SRR13995606	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR13996019	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
adtsg	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False
GCA_0101628351	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False
GCA_0101441851	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR13995571	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR14016936	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
ERR1904115	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR14017293	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
aatzi	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
GCA_0101540551	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR14017143	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
acvcq	False	False	False	True	False	False	False	False	False	True	False	False	False	False	True	False	False	False	False	False
ERR1753377	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
GCA_0101703851	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR14017222	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR14016937	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
ERR1904111	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
ERR1753494	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
GCA_0101700551	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False	True
GCA_0101453751	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False
ERR1753505	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
adtrl	False	False	False	True	False	False	False	False	False	True	False	False	False	False	True	False	False	False	False	False
adqes	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
GCA_0101469351	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False
GCA_0101491851	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True
acvgq	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
GCA_0101618851	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
GCA_0101495351	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
ERR1753507	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR14017223	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
ERR1904023	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
GCA_0101662651	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False
SRR14017145	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
GCA_0101528551	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False
SRR13995791	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
ERR1903982	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
GCA_0101434451	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
GCA_0101523551	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR14016997	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR14016781	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
acvhh	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR13995443	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
GCA_0101388551	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
GCA_0101656651	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False
SRR14016928	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR14016946	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
GCA_0101488451	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
GCA_0101484551	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False
GCA_0101380651	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
GCA_0101599151	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR13995801	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
ERR1753447	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR13995792	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
aatzm	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False
aatys	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
GCA_0101623951	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False
SRR13995387	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
ERR1904059	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
GCA_0101539751	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True
SRR13995395	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR18339515	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
GCA_0101544251	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False
GCA_0101583651	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
GCA_0101613151	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR13996018	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
adpzs	False	False	False	True	False	False	False	False	False	True	False	False	False	False	True	False	False	False	False	False
SRR13995424	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
GCA_0101702651	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR14016910	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
ERR1903989	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
ERR2094465	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR18339461	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR18339521	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
GCA_0101693151	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False	True
GCA_0101709951	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
adpzq	False	False	False	True	False	False	False	False	False	True	False	False	False	False	True	False	False	False	False	False
SRR14016893	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
ERR2309580	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR14016972	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
adtsl	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False
SRR18339490	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
GCA_0101394851	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
adttc	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
GCA_0101373851	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
ERR1753399	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR13995578	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
GCA_0101442751	False	True	False	False	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False
GCA_0101673851	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False
SRR14016973	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR18339536	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False
GCA_0101474851	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
GCA_0101722551	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False
SRR14016848	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
acvbg	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
GCA_0101436451	False	True	False	False	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False
ERR2309533	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR14016934	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
ERR1753452	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR13995515	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
GCA_0101579451	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR13995775	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
adtso	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False
abfqp	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
adtwg	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
adqgb	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
adqft	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR18339410	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
adtqe	False	False	False	True	False	False	False	False	False	True	False	False	False	False	True	False	False	False	False	False
GCA_0101709151	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False	True
SRR13995891	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR13995751	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
adqfo	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
GCA_0101372451	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True
SRR13995620	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
GCA_0101480751	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
ERR1904233	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
ERR1753374	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR14017238	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
acvbq	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR18339356	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR14017173	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR14016904	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR14016770	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR14016884	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
acvfh	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
GCA_0101377051	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False
SRR14016919	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
ERR1753419	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR14016828	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR14017012	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
GCA_0101514051	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
adtwe	False	False	False	True	False	False	False	False	False	True	False	False	False	False	True	False	False	False	False	False
adqap	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
GCA_0101477151	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
adtqw	False	False	False	True	False	False	False	False	False	True	False	False	False	False	True	False	False	False	False	False
SRR13995604	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR18339518	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
GCA_0101399151	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
GCA_0101692251	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
adpxv	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR13995859	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
abfrh	False	False	False	True	False	False	False	False	False	True	False	False	False	False	True	False	False	False	False	False
ERR5083367	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
GCA_0101486151	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
aatyt	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR14017207	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
GCA_0101500051	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
GCA_0101678551	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
adpxh	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR13995746	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
adqeh	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
ERR2309608	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
GCA_0101478551	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False
GCA_0101522751	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False
adqeg	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR18339379	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
GCA_0101515551	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True
ERR2309583	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
GCA_0101529751	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR13995406	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
ERR1753502	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
ERR5083355	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	True
GCA_0101625351	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False
SRR13995943	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
ERR1753508	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
adpuu	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR13996026	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR13995917	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
ERR1753501	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR18339362	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
ERR2309612	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR14017016	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
GCA_0101370751	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
GCA_0101684351	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
GCA_0101539251	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True
SRR14017281	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
ERR1904079	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
GCA_0101400151	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True
SRR14016897	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
adqaq	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
ERR1904174	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
GCA_0101597151	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR13995531	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
ERR5060295	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR13996068	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
GCA_0101527951	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False
ERR2309588	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR13995548	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR13995719	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR14016764	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR18339424	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
GCA_0101671751	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False
GCA_0101443151	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR13995886	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
GCA_0101592851	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR13995784	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
adqda	False	False	False	True	False	False	False	False	False	True	False	False	False	False	True	False	False	False	False	False
SRR14016791	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
GCA_0101504751	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
