intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,name,filename,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp
0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,data/metagenome_analyses/strain_tracking/sigs/Met5279.fastq.gz,NA,NA,NA
0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,data/metagenome_analyses/strain_tracking/sigs/Met5280.fastq.gz,NA,NA,NA
0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,data/metagenome_analyses/strain_tracking/sigs/MET5280.fastq.gz,NA,NA,NA
100000,0.0029806259314456036,0.03508771929824561,0.0029806259314456036,0.0033003300330033004,1.8,1.5,0.9797958971132712,GCA_015224275.1_ASM1522427v1_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,a1edbaa7b384a18b288947efea58b9f4,0.03508771929824561,100000,0,10000,data/metagenome_analyses/strain_tracking/sigs/Met5281.fastq.gz,,ba013bae,33550000
100000,0.0029806259314456036,0.03508771929824561,0.0029806259314456036,0.0033003300330033004,1.8,1.5,0.9797958971132712,GCA_015224275.1_ASM1522427v1_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,a1edbaa7b384a18b288947efea58b9f4,0.03508771929824561,100000,0,10000,data/metagenome_analyses/strain_tracking/sigs/MET5281.fastq.gz,,ba013bae,33550000
2420000,0.043299337985328326,0.9490196078431372,0.043299337985328326,0.4224337185588035,25.677685950413224,23.5,15.840483169457576,GCA_900125875.1_17175_2_17_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,3f42e00eddfce5fcd64eaadb4d86cb45,0.9490196078431372,2420000,0,110000,data/metagenome_analyses/strain_tracking/sigs/Met5282.fastq.gz,,b91bcf69,55890000
2420000,0.043299337985328326,0.9490196078431372,0.043299337985328326,0.4224337185588035,25.677685950413224,23.5,15.840483169457576,GCA_900125875.1_17175_2_17_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,3f42e00eddfce5fcd64eaadb4d86cb45,0.9490196078431372,2420000,0,110000,data/metagenome_analyses/strain_tracking/sigs/MET5282.fastq.gz,,b91bcf69,55890000
2600000,0.07190265486725664,0.935251798561151,0.07190265486725664,0.33414869649179274,19.965384615384615,18.0,11.930356958606197,GCA_903811855.1_22276_6_47_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,b5bdb49845be06adf5ef09b8fb3fcdce,0.935251798561151,2600000,0,120000,data/metagenome_analyses/strain_tracking/sigs/Met5283.fastq.gz,,de2bbea4,36160000
2600000,0.07190265486725664,0.935251798561151,0.07190265486725664,0.33414869649179274,19.965384615384615,18.0,11.930356958606197,GCA_903811855.1_22276_6_47_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,b5bdb49845be06adf5ef09b8fb3fcdce,0.935251798561151,2600000,0,120000,data/metagenome_analyses/strain_tracking/sigs/MET5283.fastq.gz,,de2bbea4,36160000
1870000,0.0810576506285219,0.6726618705035972,0.0810576506285219,0.1687786465354543,3.3475935828877006,3.0,2.4803036051787215,GCA_903811855.1_22276_6_47_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,b5bdb49845be06adf5ef09b8fb3fcdce,0.6726618705035972,1870000,0,70000,data/metagenome_analyses/strain_tracking/sigs/Met5284.fastq.gz,,4db2059d,23070000
1870000,0.0810576506285219,0.6726618705035972,0.0810576506285219,0.1687786465354543,3.3475935828877006,3.0,2.4803036051787215,GCA_903811855.1_22276_6_47_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,b5bdb49845be06adf5ef09b8fb3fcdce,0.6726618705035972,1870000,0,70000,data/metagenome_analyses/strain_tracking/sigs/MET5284.fastq.gz,,4db2059d,23070000
0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,data/metagenome_analyses/strain_tracking/sigs/Met5285.fastq.gz,NA,NA,NA
1300000,0.004927041879855979,0.4676258992805755,0.004927041879855979,0.009331518451300666,4.746153846153846,2.0,10.760548698092661,GCA_903811855.1_22276_6_47_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,b5bdb49845be06adf5ef09b8fb3fcdce,0.4676258992805755,1300000,0,150000,data/metagenome_analyses/strain_tracking/sigs/Met5286.fastq.gz,,83e3ffff,263850000
1300000,0.004927041879855979,0.4676258992805755,0.004927041879855979,0.009331518451300666,4.746153846153846,2.0,10.760548698092661,GCA_903811855.1_22276_6_47_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,b5bdb49845be06adf5ef09b8fb3fcdce,0.4676258992805755,1300000,0,150000,data/metagenome_analyses/strain_tracking/sigs/MET5286.fastq.gz,,83e3ffff,263850000
250000,0.0008433409796248819,0.08992805755395683,0.0008433409796248819,0.0004680502515770102,1.76,2.0,0.7088018058667741,GCA_903811855.1_22276_6_47_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,b5bdb49845be06adf5ef09b8fb3fcdce,0.08992805755395683,250000,0,70000,data/metagenome_analyses/strain_tracking/sigs/Met5287.fastq.gz,,cc89d83a,296440000
250000,0.0008433409796248819,0.08992805755395683,0.0008433409796248819,0.0004680502515770102,1.76,2.0,0.7088018058667741,GCA_903811855.1_22276_6_47_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,b5bdb49845be06adf5ef09b8fb3fcdce,0.08992805755395683,250000,0,70000,data/metagenome_analyses/strain_tracking/sigs/MET5287.fastq.gz,,cc89d83a,296440000
0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,data/metagenome_analyses/strain_tracking/sigs/Met5288.fastq.gz,NA,NA,NA
670000,0.013656746840603343,0.20180722891566266,0.013656746840603343,0.0196412203744926,2.2388059701492535,2.0,1.293953241892134,GCA_001641045.1_ASM164104v1_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,4bb4009e399bda9006e1ba415ea2b2fd,0.20180722891566266,670000,0,90000,data/metagenome_analyses/strain_tracking/sigs/Met5289.fastq.gz,,08066005,49060000
670000,0.013656746840603343,0.20180722891566266,0.013656746840603343,0.0196412203744926,2.2388059701492535,2.0,1.293953241892134,GCA_001641045.1_ASM164104v1_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,4bb4009e399bda9006e1ba415ea2b2fd,0.20180722891566266,670000,0,90000,data/metagenome_analyses/strain_tracking/sigs/MET5289.fastq.gz,,08066005,49060000
0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,data/metagenome_analyses/strain_tracking/sigs/Met5290.fastq.gz,NA,NA,NA
2200000,0.07713884992987377,0.8239700374531835,0.07713884992987377,0.23705057891529555,5.304545454545455,4.0,3.4893314380118037,GCA_013046865.1_ASM1304686v1_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,5389133bbdad5f84a0fdce83b43fcf33,0.8239700374531835,2200000,0,130000,data/metagenome_analyses/strain_tracking/sigs/Met5291.fastq.gz,,4e8322b3,28520000
1180000,0.04137447405329593,0.03558718861209965,0.0035063113604488078,0.026000406256347756,12.8,10.0,14.620533505997653,GCA_002123435.1_ASM212343v1_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,faf89fd70be4dd996c449f6dd412277b,0.4199288256227758,100000,1,30000,data/metagenome_analyses/strain_tracking/sigs/Met5291.fastq.gz,,4e8322b3,28520000
2200000,0.07713884992987377,0.8239700374531835,0.07713884992987377,0.23705057891529555,5.304545454545455,4.0,3.4893314380118037,GCA_013046865.1_ASM1304686v1_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,5389133bbdad5f84a0fdce83b43fcf33,0.8239700374531835,2200000,0,130000,data/metagenome_analyses/strain_tracking/sigs/MET5291.fastq.gz,,4e8322b3,28520000
1180000,0.04137447405329593,0.03558718861209965,0.0035063113604488078,0.026000406256347756,12.8,10.0,14.620533505997653,GCA_002123435.1_ASM212343v1_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,faf89fd70be4dd996c449f6dd412277b,0.4199288256227758,100000,1,30000,data/metagenome_analyses/strain_tracking/sigs/MET5291.fastq.gz,,4e8322b3,28520000
1910000,0.07267884322678843,0.7153558052434457,0.07267884322678843,0.14593485509104898,2.979057591623037,2.0,2.2971826933280988,GCA_013046865.1_ASM1304686v1_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,5389133bbdad5f84a0fdce83b43fcf33,0.7153558052434457,1910000,0,120000,data/metagenome_analyses/strain_tracking/sigs/Met5292.fastq.gz,,14b0756e,26280000
1910000,0.07267884322678843,0.7153558052434457,0.07267884322678843,0.14593485509104898,2.979057591623037,2.0,2.2971826933280988,GCA_013046865.1_ASM1304686v1_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,5389133bbdad5f84a0fdce83b43fcf33,0.7153558052434457,1910000,0,120000,data/metagenome_analyses/strain_tracking/sigs/MET5292.fastq.gz,,14b0756e,26280000
1020000,0.041329011345218804,0.33774834437086093,0.041329011345218804,0.060714285714285714,2.0,2.0,1.2909944487358056,GCA_900458325.1_41594_G01_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,7db937d71bf56dbf46a2ab208b75ff48,0.33774834437086093,1020000,0,90000,data/metagenome_analyses/strain_tracking/sigs/Met5293.fastq.gz,,d764a58b,24680000
1020000,0.041329011345218804,0.33774834437086093,0.041329011345218804,0.060714285714285714,2.0,2.0,1.2909944487358056,GCA_900458325.1_41594_G01_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,7db937d71bf56dbf46a2ab208b75ff48,0.33774834437086093,1020000,0,90000,data/metagenome_analyses/strain_tracking/sigs/MET5293.fastq.gz,,d764a58b,24680000
1530000,0.0576271186440678,0.5066225165562914,0.0576271186440678,0.1034038164002063,2.6209150326797386,2.0,1.8041583627856266,GCA_900458325.1_41594_G01_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,7db937d71bf56dbf46a2ab208b75ff48,0.5066225165562914,1530000,0,70000,data/metagenome_analyses/strain_tracking/sigs/Met5294.fastq.gz,,acd95576,26550000
1530000,0.0576271186440678,0.5066225165562914,0.0576271186440678,0.1034038164002063,2.6209150326797386,2.0,1.8041583627856266,GCA_900458325.1_41594_G01_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,7db937d71bf56dbf46a2ab208b75ff48,0.5066225165562914,1530000,0,70000,data/metagenome_analyses/strain_tracking/sigs/MET5294.fastq.gz,,acd95576,26550000
0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,data/metagenome_analyses/strain_tracking/sigs/Met5295.fastq.gz,NA,NA,NA
0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,data/metagenome_analyses/strain_tracking/sigs/Met5296.fastq.gz,NA,NA,NA
0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,data/metagenome_analyses/strain_tracking/sigs/MET5296.fastq.gz,NA,NA,NA
1460000,0.055874473784921545,0.5468164794007491,0.055874473784921545,0.08839627805145046,2.212328767123288,2.0,1.558049817681685,GCA_013046865.1_ASM1304686v1_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,5389133bbdad5f84a0fdce83b43fcf33,0.5468164794007491,1460000,0,660000,data/metagenome_analyses/strain_tracking/sigs/Met5297.fastq.gz,,409c503e,26130000
1170000,0.04477611940298507,0.12582781456953643,0.01454267125908917,0.016694033935413247,1.605263157894737,1.0,1.089168530872362,GCA_900458325.1_41594_G01_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,7db937d71bf56dbf46a2ab208b75ff48,0.38741721854304634,380000,1,280000,data/metagenome_analyses/strain_tracking/sigs/Met5297.fastq.gz,,409c503e,26130000
1210000,0.04630692690394183,0.05863192182410423,0.006888633754305396,0.008483853311439518,1.7222222222222223,1.5,0.9891385452647142,GCA_903806585.1_21631_7_181_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,662c98f9bdd602b5af6ca0d33ee21787,0.3941368078175896,180000,2,100000,data/metagenome_analyses/strain_tracking/sigs/Met5297.fastq.gz,,409c503e,26130000
1460000,0.055874473784921545,0.5468164794007491,0.055874473784921545,0.08839627805145046,2.212328767123288,2.0,1.558049817681685,GCA_013046865.1_ASM1304686v1_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,5389133bbdad5f84a0fdce83b43fcf33,0.5468164794007491,1460000,0,660000,data/metagenome_analyses/strain_tracking/sigs/MET5297.fastq.gz,,409c503e,26130000
1170000,0.04477611940298507,0.12582781456953643,0.01454267125908917,0.016694033935413247,1.605263157894737,1.0,1.089168530872362,GCA_900458325.1_41594_G01_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,7db937d71bf56dbf46a2ab208b75ff48,0.38741721854304634,380000,1,280000,data/metagenome_analyses/strain_tracking/sigs/MET5297.fastq.gz,,409c503e,26130000
1210000,0.04630692690394183,0.05863192182410423,0.006888633754305396,0.008483853311439518,1.7222222222222223,1.5,0.9891385452647142,GCA_903806585.1_21631_7_181_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,662c98f9bdd602b5af6ca0d33ee21787,0.3941368078175896,180000,2,100000,data/metagenome_analyses/strain_tracking/sigs/MET5297.fastq.gz,,409c503e,26130000
1890000,0.020934869295525033,0.6258278145695364,0.020934869295525033,0.04412067899113463,3.3968253968253967,3.0,2.4486667306666132,GCA_900458325.1_41594_G01_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,7db937d71bf56dbf46a2ab208b75ff48,0.6258278145695364,1890000,0,800000,data/metagenome_analyses/strain_tracking/sigs/Met5298.fastq.gz,,b57e5f70,90280000
1520000,0.016836508639787327,0.18726591760299627,0.005538325210456358,0.007765789292832108,2.26,2.0,1.18,GCA_013046865.1_ASM1304686v1_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,5389133bbdad5f84a0fdce83b43fcf33,0.5692883895131086,500000,1,300000,data/metagenome_analyses/strain_tracking/sigs/Met5298.fastq.gz,,b57e5f70,90280000
1270000,0.014067346034559149,0.05863192182410423,0.001993797075764289,0.002061713971548347,1.6666666666666667,2.0,0.7453559924999298,GCA_903806585.1_21631_7_181_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,662c98f9bdd602b5af6ca0d33ee21787,0.41368078175895767,180000,2,120000,data/metagenome_analyses/strain_tracking/sigs/Met5298.fastq.gz,,b57e5f70,90280000
1890000,0.020934869295525033,0.6258278145695364,0.020934869295525033,0.04412067899113463,3.3968253968253967,3.0,2.4486667306666132,GCA_900458325.1_41594_G01_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,7db937d71bf56dbf46a2ab208b75ff48,0.6258278145695364,1890000,0,800000,data/metagenome_analyses/strain_tracking/sigs/MET5298.fastq.gz,,b57e5f70,90280000
1520000,0.016836508639787327,0.18726591760299627,0.005538325210456358,0.007765789292832108,2.26,2.0,1.18,GCA_013046865.1_ASM1304686v1_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,5389133bbdad5f84a0fdce83b43fcf33,0.5692883895131086,500000,1,300000,data/metagenome_analyses/strain_tracking/sigs/MET5298.fastq.gz,,b57e5f70,90280000
1270000,0.014067346034559149,0.05863192182410423,0.001993797075764289,0.002061713971548347,1.6666666666666667,2.0,0.7453559924999298,GCA_903806585.1_21631_7_181_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,662c98f9bdd602b5af6ca0d33ee21787,0.41368078175895767,180000,2,120000,data/metagenome_analyses/strain_tracking/sigs/MET5298.fastq.gz,,b57e5f70,90280000
2850000,0.0781464217164793,0.8934169278996865,0.0781464217164793,0.5265258003083341,20.371929824561402,18.0,14.463089796140233,GCA_001297555.1_ASM129755v1_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,86f4df01312fa305a5aa471acef18293,0.8934169278996865,2850000,0,470000,data/metagenome_analyses/strain_tracking/sigs/Met5299.fastq.gz,,95ecdea3,36470000
330000,0.009048533040855497,0.08171206225680934,0.005758157389635317,0.005169130316495874,2.7142857142857144,1.0,3.794016054674683,GCA_008619595.1_ASM861959v1_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,b4ddbb90e4f439c8809954cb2553e0bf,0.12840466926070038,210000,1,260000,data/metagenome_analyses/strain_tracking/sigs/Met5299.fastq.gz,,95ecdea3,36470000
2850000,0.0781464217164793,0.8934169278996865,0.0781464217164793,0.5265258003083341,20.371929824561402,18.0,14.463089796140233,GCA_001297555.1_ASM129755v1_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,86f4df01312fa305a5aa471acef18293,0.8934169278996865,2850000,0,470000,data/metagenome_analyses/strain_tracking/sigs/MET5299.fastq.gz,,95ecdea3,36470000
330000,0.009048533040855497,0.08171206225680934,0.005758157389635317,0.005169130316495874,2.7142857142857144,1.0,3.794016054674683,GCA_008619595.1_ASM861959v1_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,b4ddbb90e4f439c8809954cb2553e0bf,0.12840466926070038,210000,1,260000,data/metagenome_analyses/strain_tracking/sigs/MET5299.fastq.gz,,95ecdea3,36470000
0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,data/metagenome_analyses/strain_tracking/sigs/Met5300.fastq.gz,NA,NA,NA
2060000,0.075707460492466,0.7715355805243446,0.075707460492466,0.16436107854630716,3.4029126213592233,3.0,2.324999480558648,GCA_013046865.1_ASM1304686v1_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,5389133bbdad5f84a0fdce83b43fcf33,0.7715355805243446,2060000,0,50000,data/metagenome_analyses/strain_tracking/sigs/Met5301.fastq.gz,,2f00f8cb,27210000
2060000,0.075707460492466,0.7715355805243446,0.075707460492466,0.16436107854630716,3.4029126213592233,3.0,2.324999480558648,GCA_013046865.1_ASM1304686v1_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,5389133bbdad5f84a0fdce83b43fcf33,0.7715355805243446,2060000,0,50000,data/metagenome_analyses/strain_tracking/sigs/MET5301.fastq.gz,,2f00f8cb,27210000
2490000,0.08867521367521368,0.9325842696629213,0.08867521367521368,0.356159485070624,8.0,7.0,5.190352496328605,GCA_013046865.1_ASM1304686v1_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,5389133bbdad5f84a0fdce83b43fcf33,0.9325842696629213,2490000,0,100000,data/metagenome_analyses/strain_tracking/sigs/Met5302.fastq.gz,,6376af01,28080000
2490000,0.08867521367521368,0.9325842696629213,0.08867521367521368,0.356159485070624,8.0,7.0,5.190352496328605,GCA_013046865.1_ASM1304686v1_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,5389133bbdad5f84a0fdce83b43fcf33,0.9325842696629213,2490000,0,100000,data/metagenome_analyses/strain_tracking/sigs/MET5302.fastq.gz,,6376af01,28080000
780000,0.03183673469387755,0.3,0.03183673469387755,0.0491183879093199,2.0,2.0,1.349263806863884,GCA_015602725.1_PDT000538473.1_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,b326004352136e6df21bee57637e08f6,0.3,780000,0,160000,data/metagenome_analyses/strain_tracking/sigs/Met5303.fastq.gz,,ae10cdf8,24500000
780000,0.03183673469387755,0.3,0.03183673469387755,0.0491183879093199,2.0,2.0,1.349263806863884,GCA_015602725.1_PDT000538473.1_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,b326004352136e6df21bee57637e08f6,0.3,780000,0,160000,data/metagenome_analyses/strain_tracking/sigs/MET5303.fastq.gz,,ae10cdf8,24500000
1770000,0.05702319587628866,0.6507352941176471,0.05702319587628866,0.13518109165107975,4.491525423728813,4.0,3.2868830976992784,GCA_900128045.1_17175_2_5_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,44872fa438bfb146e57b938f3759de51,0.6507352941176471,1770000,0,580000,data/metagenome_analyses/strain_tracking/sigs/Met5304.fastq.gz,,45731489,31040000
1760000,0.05670103092783505,0.07773851590106007,0.007087628865979381,0.01921441931644278,5.136363636363637,4.5,3.4679762836749957,GCA_017699335.1_ASM1769933v1_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,e6a019a828f8365b6ede596cd5ee23d6,0.6219081272084805,220000,1,360000,data/metagenome_analyses/strain_tracking/sigs/Met5304.fastq.gz,,45731489,31040000
1650000,0.05315721649484536,0.03914590747330961,0.0035438144329896907,0.010882502975684407,5.818181818181818,6.0,3.2422826363867285,GCA_000280745.1_S.aureus_GR1_1.0_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,90f3599f7ca15def3937deb5afeda3e5,0.5871886120996441,110000,2,250000,data/metagenome_analyses/strain_tracking/sigs/Met5304.fastq.gz,,45731489,31040000
1770000,0.05702319587628866,0.6507352941176471,0.05702319587628866,0.13518109165107975,4.491525423728813,4.0,3.2868830976992784,GCA_900128045.1_17175_2_5_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,44872fa438bfb146e57b938f3759de51,0.6507352941176471,1770000,0,580000,data/metagenome_analyses/strain_tracking/sigs/MET5304.fastq.gz,,45731489,31040000
1760000,0.05670103092783505,0.07773851590106007,0.007087628865979381,0.01921441931644278,5.136363636363637,4.5,3.4679762836749957,GCA_017699335.1_ASM1769933v1_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,e6a019a828f8365b6ede596cd5ee23d6,0.6219081272084805,220000,1,360000,data/metagenome_analyses/strain_tracking/sigs/MET5304.fastq.gz,,45731489,31040000
1650000,0.05315721649484536,0.03914590747330961,0.0035438144329896907,0.010882502975684407,5.818181818181818,6.0,3.2422826363867285,GCA_000280745.1_S.aureus_GR1_1.0_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,90f3599f7ca15def3937deb5afeda3e5,0.5871886120996441,110000,2,250000,data/metagenome_analyses/strain_tracking/sigs/MET5304.fastq.gz,,45731489,31040000
0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,data/metagenome_analyses/strain_tracking/sigs/Met5305.fastq.gz,NA,NA,NA
0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,data/metagenome_analyses/strain_tracking/sigs/Met5306.fastq.gz,NA,NA,NA
0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,data/metagenome_analyses/strain_tracking/sigs/MET5306.fastq.gz,NA,NA,NA
1270000,0.03433360367666937,0.4568345323741007,0.03433360367666937,0.05154258267134676,2.1968503937007875,2.0,1.7480669642425666,GCA_903811855.1_22276_6_47_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,b5bdb49845be06adf5ef09b8fb3fcdce,0.4568345323741007,1270000,0,100000,data/metagenome_analyses/strain_tracking/sigs/Met5307.fastq.gz,,7b7f75f9,36990000
1270000,0.03433360367666937,0.4568345323741007,0.03433360367666937,0.05154258267134676,2.1968503937007875,2.0,1.7480669642425666,GCA_903811855.1_22276_6_47_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,b5bdb49845be06adf5ef09b8fb3fcdce,0.4568345323741007,1270000,0,100000,data/metagenome_analyses/strain_tracking/sigs/MET5307.fastq.gz,,7b7f75f9,36990000
1310000,0.04591657903960743,0.4712230215827338,0.04591657903960743,0.07252856433184302,2.2290076335877864,2.0,1.5754068200933657,GCA_903811855.1_22276_6_47_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,b5bdb49845be06adf5ef09b8fb3fcdce,0.4712230215827338,1310000,0,110000,data/metagenome_analyses/strain_tracking/sigs/Met5308.fastq.gz,,8a2b67f1,28530000
1310000,0.04591657903960743,0.4712230215827338,0.04591657903960743,0.07252856433184302,2.2290076335877864,2.0,1.5754068200933657,GCA_903811855.1_22276_6_47_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,b5bdb49845be06adf5ef09b8fb3fcdce,0.4712230215827338,1310000,0,110000,data/metagenome_analyses/strain_tracking/sigs/MET5308.fastq.gz,,8a2b67f1,28530000
100000,0.013458950201884253,0.03597122302158273,0.013458950201884253,0.012256669069935111,1.7,1.5,0.8999999999999999,GCA_903811855.1_22276_6_47_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,b5bdb49845be06adf5ef09b8fb3fcdce,0.03597122302158273,100000,0,0,data/metagenome_analyses/strain_tracking/sigs/Met5309.fastq.gz,,a3cfed0a,7430000
210000,0.007032819825853985,0.027131782945736434,0.007032819825853985,0.008399741546413956,1.8571428571428572,2.0,0.773717943298663,GCA_001228205.1_5364_3_8_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,5f111f757d21628577211b35f58db2d5,0.027131782945736434,210000,0,10000,data/metagenome_analyses/strain_tracking/sigs/Met5310.fastq.gz,,03fea446,29860000
210000,0.007032819825853985,0.027131782945736434,0.007032819825853985,0.008399741546413956,1.8571428571428572,2.0,0.773717943298663,GCA_001228205.1_5364_3_8_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,5f111f757d21628577211b35f58db2d5,0.027131782945736434,210000,0,10000,data/metagenome_analyses/strain_tracking/sigs/MET5310.fastq.gz,,03fea446,29860000
