feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
KEGG66	ST	1290	-0.00684880447187223	0.00776707391096517	1346	1346	0.379849401804312	0.703451494224632
KEGG39	ST	582	-0.00821833794800367	0.0093781791574983	1346	1346	0.382563655889853	0.705122666604172
KEGG42	ST	5522	-0.0092850057940657	0.0105953356486036	1346	1346	0.381886521108348	0.705122666604172
KEGG7	ST	188	-0.00720514724133198	0.0082275348212166	1346	1346	0.382571427299859	0.705122666604172
KEGG109	ST	15	0.0155789382454468	0.0178902202692773	1346	1344	0.384188952790413	0.707256935818716
KEGG125	ST	97	0.00603678510117072	0.00691984950248066	1346	1346	0.387093608205363	0.711752763474377
KEGG5	ST	6	-0.0100949632184585	0.0116917480936759	1346	1345	0.388059248677446	0.711762381986381
KEGG51	ST	6	-0.00869965930479622	0.010069935502999	1346	1346	0.387785932143706	0.711762381986381
KEGG69	ST	4603	0.00380350062024837	0.004408882071019	1346	1346	0.388486290362937	0.711762381986381
KEGG39	ST	5522	-0.00967624130636715	0.0112330225342783	1346	1346	0.389538334541747	0.711994651852432
KEGG54	ST	6	0.0101479504358521	0.0117820661715889	1346	1346	0.389437782468308	0.711994651852432
KEGG41	ST	4603	0.0132308210811601	0.0154567385672803	1346	1346	0.392167971685051	0.715950781047797
KEGG6	ST	1290	-0.00690472363548188	0.00801444207888116	1346	1346	0.392859443592155	0.716253076171509
KEGG86	ST	22	-0.0109813106791155	0.0128551988287174	1346	1346	0.393264359561355	0.716253076171509
KEGG50	ST	4603	0.0112272915722429	0.0131642981484939	1346	1346	0.393900601066595	0.716563859387103
KEGG39	ST	109	-0.0119391165564798	0.014008221699511	1346	1346	0.395155117688909	0.717997315375716
KEGG106	ST	109	-0.0443003498347395	0.0523003827873239	1346	1346	0.398049776853762	0.722404017190966
KEGG37	ST	121	-0.0200668644397037	0.023917972894247	1346	1346	0.401635289588015	0.723790059339526
KEGG43	ST	8	0.00503252148437012	0.00597774034435545	1346	1346	0.400482186420996	0.723790059339526
KEGG44	ST	121	-0.0169555315971524	0.020125107204063	1346	1346	0.400590548222751	0.723790059339526
KEGG49	ST	97	0.0052799620194305	0.00628610652063606	1346	1346	0.401430373535334	0.723790059339526
KEGG7	ST	8	-0.00381576434102879	0.00452555721744788	1346	1346	0.399708329119393	0.723790059339526
KEGG86	ST	39	-0.0103864233450787	0.0123735991842734	1346	1346	0.401551970099675	0.723790059339526
KEGG19	ST	1290	-0.00743354822304708	0.00890061844706949	1346	1346	0.404016813558097	0.725520682199904
KEGG24	ST	30	-0.0150334954830444	0.0180667796377954	1346	1345	0.405508320094553	0.725520682199904
KEGG31	ST	4603	-0.300391979704678	0.36084325094738	1346	1058	0.405317307207369	0.725520682199904
KEGG40	ST	2990	-0.00856290338646552	0.0102982617555905	1346	1346	0.405895586337958	0.725520682199904
KEGG46	ST	97	0.00779719563010596	0.00935681241461519	1346	1346	0.404887127742332	0.725520682199904
KEGG59	ST	30	-0.0150339336773523	0.0180674328969716	1346	1345	0.405511598410773	0.725520682199904
KEGG77	ST	1290	-0.0127016047191159	0.0152617433876278	1346	1346	0.405531866241953	0.725520682199904
KEGG3	ST	188	0.00703026833984917	0.00843563671776256	1346	1346	0.40644629798211	0.72566224198894
KEGG86	ST	582	-0.00906909282709	0.0109309128006217	1346	1346	0.4070917256228	0.725972382078203
KEGG28	ST	398	-0.00718363350577106	0.00861657793917129	1346	1346	0.408178252521135	0.726773139915913
KEGG46	ST	5522	-0.0120125580890557	0.0145390616971052	1346	1346	0.408989519313493	0.726773139915913
KEGG93	ST	15	0.00915623618103851	0.0110899953591723	1346	1345	0.409429702603702	0.726773139915913
KEGG94	ST	15	0.00915623618103851	0.0110899953591723	1346	1345	0.409429702603702	0.726773139915913
KEGG11	ST	188	-0.00701951976721138	0.0085072527358018	1346	1346	0.410443727113211	0.727733751183447
KEGG65	ST	188	-0.00968543414140676	0.0118130013412775	1346	1346	0.413297293483358	0.730369805963593
KEGG75	ST	188	-0.0122930054481785	0.0149417087873376	1346	1346	0.412522486360545	0.730369805963593
KEGG80	ST	188	-0.00968594042955072	0.0118150606681129	1346	1346	0.413354191679201	0.730369805963593
KEGG15	ST	2990	-0.0104503874536815	0.0128478408212487	1346	1346	0.416357470049214	0.734832736703831
KEGG37	ST	6	-0.00910532308167295	0.0112617423863307	1346	1346	0.418981990636554	0.738617736070626
KEGG51	ST	4603	-0.00852190602503935	0.0105616672627757	1346	1346	0.419885810748857	0.739364145014292
KEGG36	ST	109	-0.0134095251194244	0.0166749395091038	1346	1346	0.421455067312508	0.739588766925827
KEGG8	ST	109	-0.0133877080140619	0.0166316698510807	1346	1346	0.421007052196211	0.739588766925827
KEGG83	ST	8	0.00691749264904004	0.00851061518089041	1346	1346	0.420997617214876	0.739588766925827
KEGG106	ST	121	-0.0509921163141616	0.0635361523148298	1346	1346	0.423248945340415	0.741890805101251
KEGG134	ST	109	-0.0133207991433269	0.0167150583854354	1346	1346	0.425648886657782	0.745248733295025
KEGG15	ST	97	0.00478064264327316	0.00601263657590127	1346	1346	0.428402174118035	0.745826861954362
KEGG45	ST	2990	-0.00939893595263075	0.0118588065575352	1346	1346	0.428217103295551	0.745826861954362
KEGG5	ST	121	-0.0199041306048339	0.0250867983646358	1346	1345	0.427680610361533	0.745826861954362
KEGG86	ST	5522	-0.0125636563520919	0.0158067019752003	1346	1346	0.427022177909969	0.745826861954362
KEGG9	ST	8	-0.0038305322298852	0.0048204848912402	1346	1346	0.427294821809388	0.745826861954362
KEGG41	ST	39	-0.00667411332029484	0.00846295245356295	1346	1346	0.430672786757012	0.748087380156932
KEGG50	ST	22	-0.00614906128171805	0.00779185204031614	1346	1346	0.43041813449945	0.748087380156932
KEGG2	ST	188	0.00685710757563938	0.00868857215990857	1346	1346	0.43121125537922	0.748178266097655
KEGG41	ST	398	0.00542949124140785	0.00681541992075483	1346	1346	0.431720868579228	0.748218937774135
KEGG4	ST	188	-0.00648343812994853	0.0082846114414017	1346	1346	0.434867002598602	0.752823753654948
KEGG74	ST	4603	0.00328018648886974	0.00423349421468626	1346	1346	0.438600264957517	0.758433491875976
KEGG60	ST	398	-0.00637358396411655	0.00818873348469272	1346	1346	0.439403225490976	0.758969207666231
KEGG3	ST	582	0.00628144189812298	0.0081002879882662	1346	1346	0.439986164090561	0.759124110465666
KEGG23	ST	188	-0.00666263889478388	0.0086348457171172	1346	1346	0.441425759639882	0.759904076158589
KEGG50	ST	5522	-0.00754612049659341	0.00978383725184841	1346	1346	0.441052750224263	0.759904076158589
KEGG28	ST	109	-0.0132920532459562	0.0172870088301275	1346	1346	0.442114097848993	0.760238655407375
KEGG9	ST	1290	-0.00686536050214894	0.00893849984553184	1346	1346	0.442851679165879	0.760657069460143
KEGG21	ST	1290	-0.00558215756457963	0.00727034480327606	1346	1346	0.445375344091379	0.760746564435775
KEGG5	ST	45	0.00383143326070116	0.00500448588906077	1346	1345	0.444050729047397	0.760746564435775
KEGG56	ST	582	-0.0310667618546934	0.0405649054691432	1346	1346	0.444934267534866	0.760746564435775
KEGG60	ST	5	-0.00283907923662674	0.00369413761704995	1346	1346	0.443408987245471	0.760746564435775
KEGG63	ST	4603	0.00322878027598496	0.00422501240318435	1346	1346	0.444894634245824	0.760746564435775
KEGG23	ST	5	-0.00304038592543461	0.00400099926996917	1346	1346	0.447763141354758	0.763977244506621
KEGG18	ST	97	0.0045163706338453	0.00605902450913485	1346	1346	0.456329672353818	0.76678601993611
KEGG19	ST	188	-0.00690851293573847	0.00922497940803479	1346	1346	0.454996784806004	0.76678601993611
KEGG21	ST	5	-0.00284971178922476	0.00380159223658093	1346	1346	0.454590293910944	0.76678601993611
KEGG27	ST	109	-0.0113293844264854	0.015130184267801	1346	1346	0.454762894495831	0.76678601993611
KEGG27	ST	582	-0.00759743475644126	0.0100890450161574	1346	1346	0.452620437167105	0.76678601993611
KEGG39	ST	188	-0.00734460043617786	0.00972114832958828	1346	1346	0.45121199591946	0.76678601993611
KEGG44	ST	22	-0.00844198705922478	0.011232997439305	1346	1346	0.453304806266301	0.76678601993611
KEGG48	ST	7	-0.0138037546243522	0.0185277444771153	1346	1346	0.456384661638386	0.76678601993611
KEGG49	ST	4603	0.00678737476654198	0.00907927607552671	1346	1346	0.454865090392227	0.76678601993611
KEGG54	ST	5522	0.0125552707386468	0.016815684240892	1346	1346	0.455504237985802	0.76678601993611
KEGG69	ST	45	0.00196719289926862	0.00263200478034587	1346	1346	0.455403722112488	0.76678601993611
KEGG7	ST	1290	-0.00632014505282857	0.00841102311170275	1346	1346	0.452884036124787	0.76678601993611
KEGG86	ST	6	-0.0100972801580864	0.0133966624727619	1346	1346	0.451201018888452	0.76678601993611
KEGG9	ST	188	-0.00681359341962418	0.00904745634282492	1346	1346	0.452507081034637	0.76678601993611
KEGG6	ST	398	-0.00641316717824959	0.00857303454173097	1346	1346	0.458400046811811	0.768494196125684
KEGG84	ST	109	-0.0133719950302559	0.0180238640944069	1346	1345	0.458291577070398	0.768494196125684
KEGG27	ST	8	-0.00441314527044057	0.0059531569871451	1346	1346	0.45898789457997	0.768642404525107
KEGG81	ST	97	0.00722465653892963	0.00976546243667713	1346	1346	0.459541936660045	0.768733739695445
KEGG26	ST	22	-0.0340013275738956	0.0460964061620131	1346	1346	0.461659029577716	0.771436749750385
KEGG11	ST	2990	-0.00827394182035143	0.0112897093065023	1346	1346	0.46387588420133	0.774300418422828
KEGG15	ST	7	-0.00457425865059769	0.00625420896766974	1346	1346	0.464978829087564	0.774984383989569
KEGG41	ST	1290	0.00470646800456239	0.00635189550608884	1346	1346	0.465605787644683	0.774984383989569
KEGG42	ST	582	-0.00542363170136922	0.00742820695575746	1346	1346	0.466299895759806	0.774984383989569
KEGG43	ST	398	0.00964932173049439	0.0132160343107032	1346	1346	0.466073124037227	0.774984383989569
KEGG14	ST	2990	-0.00989841391752971	0.0137045390360092	1346	1346	0.470347524673436	0.780868220574345
KEGG30	ST	2990	-0.00993871198467635	0.0138560278687706	1346	1346	0.473405026826825	0.784252245733567
KEGG37	ST	97	0.00450263267192311	0.00615632500964276	1346	1346	0.473125334453362	0.784252245733567
KEGG21	ST	398	-0.00556404473839509	0.00773308151858029	1346	1346	0.474708040794445	0.784352450411835
KEGG22	ST	2990	-0.00991891885985113	0.0138696127073235	1346	1346	0.474716989004763	0.784352450411835
KEGG31	ST	188	0.314972510827742	0.439885299652812	1346	1058	0.474994466396251	0.784352450411835
KEGG191	ST	15	-0.0201320613970633	0.0283878866026319	1346	1324	0.478373718434923	0.786556787042037
KEGG60	ST	2990	-0.00955496305717987	0.0134287807433537	1346	1346	0.477055698376128	0.786556787042037
KEGG61	ST	2990	-0.00882318578517003	0.0124245845418292	1346	1346	0.478018468903559	0.786556787042037
KEGG95	ST	4603	-0.0166408912292011	0.023434472206579	1346	1346	0.477784574758674	0.786556787042037
KEGG15	ST	8	-0.00295895132937288	0.00417423799050279	1346	1346	0.479406947390248	0.787407299011846
KEGG53	ST	1290	-0.00618984188288808	0.00876082360318944	1346	1346	0.480425895888319	0.787407299011846
KEGG62	ST	1290	-0.00619072741230694	0.00876202734115942	1346	1346	0.480423138839519	0.787407299011846
KEGG25	ST	8	-0.00306731139047671	0.00436673695497061	1346	1346	0.483000050809327	0.787886664544541
KEGG40	ST	45	0.00200557648828093	0.00285650799054578	1346	1346	0.483278110026021	0.787886664544541
KEGG49	ST	2990	-0.00884859778431573	0.0125694667879488	1346	1346	0.481853337122181	0.787886664544541
KEGG50	ST	8	0.00336034097836428	0.00476326304533878	1346	1346	0.481242059626498	0.787886664544541
KEGG71	ST	22	-0.0124954920729012	0.0177703517829548	1346	1346	0.482800182082991	0.787886664544541
KEGG46	ST	121	-0.0166328608869273	0.023706401823549	1346	1346	0.48380452222345	0.787910221906761
KEGG18	ST	2990	-0.00852777716107523	0.0122003627662523	1346	1346	0.484939868399545	0.788255921180826
KEGG61	ST	1290	-0.00566900889058334	0.0081036000465594	1346	1346	0.485041167874101	0.788255921180826
KEGG124	ST	22	-0.0155581238093541	0.0223012536905081	1346	1346	0.4862552250471	0.788563531451515
KEGG25	ST	2990	-0.0085025287786986	0.0121882974235557	1346	1346	0.48579824016744	0.788563531451515
KEGG86	ST	121	-0.0199363164398784	0.0286918972759588	1346	1346	0.487280732007983	0.789113926462747
KEGG95	ST	15	-0.00885345389394356	0.0127486651332497	1346	1346	0.487620106605635	0.789113926462747
KEGG16	ST	1290	0.00621342826025343	0.00893034745028704	1346	1346	0.488156849213599	0.789152721575345
KEGG18	ST	8	-0.00302467641076678	0.00436591905797156	1346	1346	0.489024942759886	0.789726534005734
KEGG77	ST	97	0.00712713244475627	0.0103612063404321	1346	1346	0.491685678801566	0.793191047877999
KEGG42	ST	109	-0.00954293438771346	0.0139700941311571	1346	1346	0.494772624185498	0.797335150388986
KEGG39	ST	1290	-0.00696091651092177	0.0102035932702123	1346	1346	0.495637613069041	0.797893605139387
KEGG37	ST	109	-0.0133750979602702	0.0196514737736339	1346	1346	0.496241113939046	0.798030380723294
KEGG23	ST	2990	-0.00837204053029202	0.0123173950374461	1346	1346	0.496952907122922	0.798040154174781
KEGG61	ST	8	-0.00298823822977163	0.00439599455146344	1346	1346	0.497284280606637	0.798040154174781
KEGG28	ST	5522	-0.00846170036614334	0.0124739132469807	1346	1346	0.49790872062439	0.798209917750976
KEGG77	ST	8	-0.00561226778605989	0.00831938555575439	1346	1346	0.500179846399416	0.801016424150573
KEGG54	ST	188	0.0112381140326247	0.0167330965993842	1346	1346	0.502626739442562	0.804098286904472
KEGG48	ST	2990	-0.0249814379451352	0.0373238952218198	1346	1346	0.503411463690262	0.804517385897522
KEGG18	ST	1290	-0.00538977628778879	0.00809150868256721	1346	1346	0.5059933274224	0.805393147468441
KEGG26	ST	582	-0.0322835014250152	0.0484062666585843	1346	1346	0.505701396071092	0.805393147468441
KEGG39	ST	8	-0.00363458644622246	0.00548980035378353	1346	1346	0.508420951527675	0.805393147468441
KEGG45	ST	7	-0.00378427159417052	0.00571359285028581	1346	1346	0.50794890750522	0.805393147468441
KEGG49	ST	1290	-0.00535202426215029	0.00805580091343412	1346	1346	0.507405668956801	0.805393147468441
KEGG60	ST	4603	0.00692704905926103	0.0104779977432251	1346	1346	0.508669356295857	0.805393147468441
KEGG66	ST	2990	-0.00831808314947575	0.0125155041064013	1346	1346	0.506703110086155	0.805393147468441
KEGG7	ST	2990	-0.00817901220896417	0.0123597081803859	1346	1346	0.508421897467716	0.805393147468441
KEGG75	ST	5	-0.00575179460865918	0.00862296047332875	1346	1346	0.506259436231821	0.805393147468441
KEGG139	ST	5	-0.00247463664098072	0.00376249573650782	1346	1346	0.510853605760653	0.807093231410678
KEGG2	ST	582	0.00562152016246275	0.00852785584154029	1346	1346	0.510837330248556	0.807093231410678
KEGG24	ST	39	-0.0185569897458688	0.0283619863048353	1346	1345	0.513045774935373	0.807093231410678
KEGG59	ST	39	-0.0185568084823425	0.0283630208171868	1346	1345	0.513065248473555	0.807093231410678
KEGG74	ST	45	0.00152692801230691	0.00232944472954005	1346	1346	0.512716748267843	0.807093231410678
KEGG75	ST	1290	-0.00835090263507971	0.0126030062088179	1346	1346	0.513414082879177	0.807093231410678
KEGG81	ST	4603	-0.00836232379366575	0.0127830841292672	1346	1346	0.513115346023505	0.807093231410678
KEGG56	ST	7	-0.015623568832828	0.0239397470824158	1346	1346	0.514162926261286	0.807445656649101
KEGG77	ST	6	-0.00750481184217219	0.0115282766213129	1346	1346	0.515281574609167	0.808377516129978
KEGG63	ST	7	0.00207277359216646	0.00319794545599349	1346	1346	0.517165596325695	0.810506978355646
KEGG109	ST	97	0.0164051587922695	0.0254021906363784	1346	1344	0.518547942767774	0.811846677436017
KEGG27	ST	188	-0.00675563943009083	0.0104711166461277	1346	1346	0.519700337182548	0.811998800938012
KEGG71	ST	121	-0.0209709361235432	0.0325047869155591	1346	1346	0.519608011703397	0.811998800938012
KEGG5	ST	109	-0.013212364125399	0.0205931158253293	1346	1345	0.521249463184389	0.812768919798151
KEGG83	ST	30	-0.00415097315829811	0.00642493052798183	1346	1346	0.521205909948655	0.812768919798151
KEGG39	ST	5	-0.00305978537627985	0.00477434443428276	1346	1346	0.522132994998693	0.813322549901811
KEGG51	ST	5	-0.00411232276244922	0.00646644227413612	1346	1346	0.52491995084649	0.815936863944095
KEGG53	ST	2990	-0.00830340056123871	0.0130633556290755	1346	1346	0.525327960175408	0.815936863944095
KEGG62	ST	2990	-0.00830281666186308	0.0130647701654167	1346	1346	0.525401840265496	0.815936863944095
KEGG53	ST	8	-0.00299013432986308	0.00471600170009136	1346	1346	0.526524283879671	0.816033104623176
KEGG62	ST	8	-0.00299055221485231	0.00471662917189722	1346	1346	0.526521386451184	0.816033104623176
KEGG16	ST	398	0.00627897660307736	0.00991277765839337	1346	1346	0.52846814902301	0.818221812219731
KEGG103	ST	5	-0.0023179654579618	0.0037113000550323	1346	1346	0.532370419861046	0.823284605573132
KEGG19	ST	2990	-0.00798908159989658	0.0129071650369884	1346	1346	0.536163948715194	0.823284605573132
KEGG2	ST	2990	0.00701393119404978	0.0113006884471135	1346	1346	0.535024156821531	0.823284605573132
KEGG23	ST	1290	-0.00522004508753237	0.00846930126950899	1346	1346	0.537953474747024	0.823284605573132
KEGG39	ST	97	0.00462438256092295	0.00745518340879482	1346	1346	0.535268588371178	0.823284605573132
KEGG42	ST	45	0.00291854616197923	0.00469411231983757	1346	1346	0.535132421553027	0.823284605573132
KEGG44	ST	109	-0.010263765117717	0.0166270697111972	1346	1346	0.537792741388883	0.823284605573132
KEGG49	ST	8	-0.00271377833635827	0.00440134624106645	1346	1346	0.538117330095992	0.823284605573132
KEGG50	ST	109	-0.00831007786943804	0.0133305543288172	1346	1346	0.533172004657661	0.823284605573132
KEGG61	ST	5	-0.00234538296647975	0.00379006115092015	1346	1346	0.536707757094216	0.823284605573132
KEGG63	ST	45	0.00143672010001078	0.00231359034980029	1346	1346	0.535137564558516	0.823284605573132
KEGG74	ST	7	0.00197906138738991	0.00321274866906164	1346	1346	0.538157448477304	0.823284605573132
KEGG46	ST	22	-0.00811121824308922	0.0132160376516181	1346	1346	0.54017997338297	0.824910516137944
KEGG54	ST	582	0.0100503493528668	0.0163808761909514	1346	1346	0.540292267879823	0.824910516137944
KEGG50	ST	582	-0.00416527965600802	0.0068287581021922	1346	1346	0.542321039794768	0.827187393700841
KEGG17	ST	45	0.00253673400830608	0.00418745029717061	1346	1346	0.545416882292824	0.828624463819009
KEGG35	ST	2990	-0.0102593383458483	0.0169564007046012	1346	1346	0.545271457206678	0.828624463819009
KEGG6	ST	2990	-0.0094752700275921	0.0156275958556148	1346	1346	0.54451161152076	0.828624463819009
KEGG77	ST	121	-0.0173333843716554	0.0286218463640909	1346	1346	0.545349056089711	0.828624463819009
KEGG103	ST	398	0.00543471342775198	0.00918368737132088	1346	1346	0.554109597578904	0.829674653648432
KEGG106	ST	4603	-0.0121680075998024	0.0202568551681866	1346	1346	0.548157323026921	0.829674653648432
KEGG109	ST	30	-0.0105293179682511	0.0177319457766325	1346	1344	0.552967364343844	0.829674653648432
KEGG125	ST	7	-0.00532491892294234	0.00897785647444789	1346	1346	0.553257114995505	0.829674653648432
KEGG139	ST	398	0.00553887463804497	0.00928558422820681	1346	1346	0.55095602216997	0.829674653648432
KEGG258	ST	97	0.0122777001961376	0.0207531283420443	1346	1344	0.554217156322788	0.829674653648432
KEGG43	ST	188	0.00650296177074494	0.010821308214173	1346	1346	0.548883239464181	0.829674653648432
KEGG47	ST	8	-0.00166427921941475	0.00277632083179438	1346	1346	0.549266039058468	0.829674653648432
KEGG58	ST	121	0.0159292247381147	0.0268657091293129	1346	1346	0.554146874368635	0.829674653648432
KEGG63	ST	398	-0.00303883388930723	0.00513570174806518	1346	1346	0.554532941626187	0.829674653648432
KEGG64	ST	398	0.0181884265382916	0.0304028909156024	1346	1346	0.549808449169852	0.829674653648432
KEGG86	ST	45	0.00349178459144281	0.00584865263118364	1346	1346	0.552935387728881	0.829674653648432
KEGG88	ST	22	-0.0130035125157319	0.0217807669504062	1346	1345	0.551330683443694	0.829674653648432
KEGG9	ST	2990	-0.00779584443453075	0.013018737761753	1346	1346	0.549525964717075	0.829674653648432
KEGG93	ST	22	-0.0130487202678586	0.022046303763138	1346	1345	0.554733735285404	0.829674653648432
KEGG94	ST	22	-0.0130487202678586	0.022046303763138	1346	1345	0.554733735285404	0.829674653648432
KEGG109	ST	39	-0.0168621136164688	0.0286923888382511	1346	1344	0.556982861903565	0.832229732494744
KEGG124	ST	5	-0.00213865439058309	0.0036458205753385	1346	1346	0.557573264303461	0.832303834881694
KEGG125	ST	2990	-0.0107607639214304	0.0188243814617013	1346	1346	0.56768334093537	0.835714597038449
KEGG16	ST	6	0.00423113410848949	0.00729820663451952	1346	1346	0.562471397099594	0.835714597038449
KEGG19	ST	5	-0.00244820592505129	0.004216562094263	1346	1346	0.561824764749402	0.835714597038449
KEGG258	ST	39	-0.0147572781405105	0.0258123389452333	1346	1344	0.567634272455699	0.835714597038449
KEGG287	ST	15	-0.0118703511297087	0.0205639973194615	1346	1346	0.563920337793207	0.835714597038449
KEGG30	ST	7	-0.00382695597456404	0.00668132232043437	1346	1346	0.567002982616505	0.835714597038449
KEGG31	ST	45	-0.13157578057776	0.226631312939713	1346	1058	0.561926830677163	0.835714597038449
KEGG43	ST	1290	0.00636692991047394	0.0111115908857712	1346	1346	0.567034190229726	0.835714597038449
KEGG44	ST	582	-0.00666661459058549	0.0115765916052473	1346	1346	0.565537645854997	0.835714597038449
KEGG50	ST	6	-0.00446633257120791	0.00779250887524627	1346	1346	0.566694501475774	0.835714597038449
KEGG52	ST	2990	-0.0108741064807135	0.0186878645510443	1346	1346	0.560766687529226	0.835714597038449
KEGG52	ST	7	-0.00509979991454545	0.00892809940173833	1346	1346	0.568003553282793	0.835714597038449
KEGG53	ST	5	-0.00234312721795815	0.00409632123813266	1346	1346	0.567791013620277	0.835714597038449
KEGG57	ST	2990	-0.0101334454163981	0.0176380174966299	1346	1346	0.565726121599011	0.835714597038449
KEGG62	ST	5	-0.0023434922188652	0.00409690007784942	1346	1346	0.56778526146697	0.835714597038449
KEGG14	ST	7	-0.00375626441247443	0.00661903396391699	1346	1346	0.570601694309932	0.835771920941512
KEGG21	ST	2990	-0.00857240305682457	0.0150328692520124	1346	1346	0.56865748050688	0.835771920941512
KEGG44	ST	45	0.00349793538392658	0.00616999733849151	1346	1346	0.571159878402639	0.835771920941512
KEGG64	ST	109	0.0273838472547793	0.0482866813661189	1346	1346	0.571300884230325	0.835771920941512
KEGG71	ST	582	-0.0108337322399428	0.0190551305021732	1346	1346	0.5703358407162	0.835771920941512
KEGG75	ST	39	-0.0111998530530346	0.0197341140026521	1346	1346	0.570517817921294	0.835771920941512
KEGG103	ST	22	-0.0175336152006417	0.0312311259095521	1346	1346	0.575180842255419	0.837679045378106
KEGG125	ST	8	-0.00305295862006098	0.00543145938660937	1346	1346	0.57471386759699	0.837679045378106
KEGG21	ST	8	-0.00262346850424783	0.00468077868119991	1346	1346	0.575662014220597	0.837679045378106
KEGG287	ST	5522	-0.025445745404796	0.0451507377507299	1346	1346	0.573158307959999	0.837679045378106
KEGG74	ST	398	-0.00289575159089964	0.00517018586554264	1346	1346	0.575870324892811	0.837679045378106
KEGG86	ST	109	-0.0132445499604437	0.0235562545321718	1346	1346	0.574044128151297	0.837679045378106
KEGG17	ST	1290	-0.00426715794552077	0.00761506617135073	1346	1346	0.576764179045689	0.838187036403509
KEGG11	ST	7	0.00316900785885697	0.00568544229546556	1346	1346	0.577436721760702	0.83826199012733
KEGG2	ST	30	0.0020785978546342	0.00373232074698509	1346	1346	0.577905114701168	0.83826199012733
KEGG44	ST	2990	-0.00884653867077434	0.0159538881456399	1346	1346	0.579413832096442	0.839659027868573
KEGG27	ST	97	0.00448161884034549	0.00812617006651644	1346	1346	0.581452082199922	0.839732675275083
KEGG39	ST	2990	-0.00831625111006342	0.0151492460755896	1346	1346	0.583294282091319	0.839732675275083
KEGG71	ST	398	0.00491249887853237	0.00890201227370936	1346	1346	0.581152058472413	0.839732675275083
KEGG77	ST	22	-0.00882530339418011	0.0159821345007893	1346	1346	0.58132630739354	0.839732675275083
KEGG88	ST	121	-0.0215388966510791	0.0391906485371593	1346	1345	0.583295927488982	0.839732675275083
KEGG88	ST	5522	-0.0138143128625098	0.0251319871725367	1346	1345	0.582798390603822	0.839732675275083
KEGG93	ST	5522	-0.0137478746654848	0.0250811532153448	1346	1345	0.583829735246484	0.839732675275083
KEGG94	ST	5522	-0.0137478746654848	0.0250811532153448	1346	1345	0.583829735246484	0.839732675275083
KEGG17	ST	398	-0.00450591890668578	0.00820545074008066	1346	1346	0.58478190514243	0.840316855288701
KEGG83	ST	5	0.00355937536277386	0.00646922456331284	1346	1346	0.586281095300323	0.840694290135929
KEGG93	ST	121	-0.0215794053744314	0.0396218531195545	1346	1345	0.586683344773221	0.840694290135929
KEGG94	ST	121	-0.0215794053744314	0.0396218531195545	1346	1345	0.586683344773221	0.840694290135929
KEGG17	ST	2990	-0.00761924990789592	0.0141150767740045	1346	1346	0.589514699358799	0.84185038432269
KEGG3	ST	22	0.00439434521698394	0.008177252637342	1346	1346	0.591913493822506	0.84185038432269
KEGG35	ST	7	-0.00432709674366702	0.00806567423530961	1346	1346	0.591755000960028	0.84185038432269
KEGG44	ST	7	0.0043252736718603	0.00803371594154557	1346	1346	0.590485333468517	0.84185038432269
KEGG49	ST	398	-0.00493487097798877	0.00916031205138286	1346	1346	0.591175348623516	0.84185038432269
KEGG57	ST	7	-0.00449065794905283	0.00838786379321108	1346	1346	0.592517022629082	0.84185038432269
KEGG66	ST	398	-0.00472242927155137	0.00869632788694582	1346	1346	0.588719572112401	0.84185038432269
KEGG71	ST	109	-0.014279169644131	0.0266670288267723	1346	1346	0.59296024470812	0.84185038432269
KEGG71	ST	5	-0.00192597144609416	0.00357235951487526	1346	1346	0.589887447382033	0.84185038432269
KEGG75	ST	22	-0.0110905864139825	0.0204779770685781	1346	1346	0.588262246601198	0.84185038432269
KEGG26	ST	2990	-0.0290186932143044	0.0546104099414762	1346	1346	0.595278103938557	0.843584716354916
KEGG36	ST	97	0.00315407245080164	0.00586519178071426	1346	1346	0.595149825221417	0.843584716354916
KEGG23	ST	45	0.00244526132232143	0.00463133151572004	1346	1346	0.597913550391192	0.846121435096191
KEGG43	ST	582	0.00553776182283119	0.0104795686032019	1346	1346	0.598167720197957	0.846121435096191
KEGG26	ST	109	-0.0358023631869241	0.0682135007914488	1346	1346	0.6003056064993	0.847587457249929
KEGG7	ST	5	-0.00207152963388244	0.0039480096375613	1346	1346	0.600154160598411	0.847587457249929
KEGG191	ST	6	-0.0238977142376213	0.0456858591624758	1346	1324	0.601036764068135	0.847841961412337
KEGG75	ST	582	-0.0091586936860153	0.0175410480963453	1346	1346	0.601775763360726	0.848107051110034
KEGG95	ST	5522	-0.01473527587695	0.0282957847491419	1346	1346	0.602661624218415	0.848578444347795
KEGG54	ST	22	0.00827464971058367	0.0158963905062135	1346	1346	0.603238064240634	0.848613693662098
KEGG75	ST	398	-0.00724415398424655	0.0138849123987949	1346	1346	0.60487352735717	0.850137313792407
KEGG23	ST	4603	0.00407773818796722	0.0079065455283689	1346	1346	0.60613214313061	0.851128985655118
KEGG26	ST	121	-0.0424941296663561	0.0827091501249872	1346	1346	0.608023363396504	0.852229468367232
KEGG56	ST	398	0.0214308374288579	0.0417504012722713	1346	1346	0.607909812254392	0.852229468367232
KEGG44	ST	4603	0.00511511396134906	0.0100150941162443	1346	1346	0.609631020674217	0.852929218925109
KEGG75	ST	5522	-0.012928876154879	0.0252934335777161	1346	1346	0.609417342597812	0.852929218925109
